timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14:38:18.779Z,0.7019943595,13.46231937,-5.544169903,-0.2025332451,0.1170458421,0.3289001584
14:38:18.789Z,0.7863413692,12.97358513,-5.100301266,-0.3940143883,-0.01784316637,0.2057290375
14:38:18.828Z,-0.2177468538,11.37996578,-4.289134502,-0.5348954797,-0.1105211005,0.1133174226
14:38:18.837Z,-0.1310070455,10.80239773,-3.331706524,-0.6194508076,-0.1237037405,0.1049284711
14:38:18.857Z,0.5527420044,10.48654556,-3.461517096,-0.578305006,-0.05592634156,0.1724395454
14:38:18.877Z,1.165603757,10.28076267,-4.023531437,-0.4849612713,-0.02623211779,0.2239716798
14:38:18.887Z,1.539781332,10.31426239,-3.593421459,-0.5077312589,-0.05406212807,0.1892174482
14:38:18.907Z,1.031007409,10.0645113,-2.910868645,-0.6009418368,-0.09813741595,0.1312937438
14:38:18.927Z,1.568196177,10.01755238,-2.50020051,-0.6472808123,-0.100401096,0.07536740601
14:38:18.948Z,0.2533400953,11.28843975,-2.664707184,-0.6496776342,-0.02490053698,0.01398158539
14:38:18.959Z,0.6134598851,10.18834019,-3.201596737,-0.8261119723,0.01265000552,-0.06764423847
14:38:18.979Z,0.6684948206,10.34746265,-2.51844573,-0.9491499066,-0.09480846673,-0.07976161689
14:38:19.007Z,1.045065284,9.573683739,-1.914258122,-0.9752488732,-0.1113200486,-0.02756369673
14:38:19.026Z,0.799800992,8.932407379,-2.278864384,-0.9615336061,-0.09640636295,-0.03115896136
14:38:19.046Z,1.258325577,8.563314438,-1.995314956,-1.024916768,-0.1147821546,-0.01185105834
14:38:19.056Z,1.250848055,8.291130066,-1.613061547,-1.169659495,-0.2488722205,-0.00732368743
14:38:19.076Z,1.514955878,8.090432167,-1.297807217,-1.198022127,-0.289485395,-0.01478053257
14:38:19.097Z,1.775175333,8.145766258,-0.7689933777,-1.243029475,-0.6194508076,-0.05659212917
14:38:19.107Z,1.516152263,8.044370651,-0.2991028428,-1.174985766,-0.3834949136,-0.18069534
14:38:19.147Z,0.2359921336,8.355437279,0.05533402413,-1.194027424,-0.3403517306,-0.2295643091
14:38:19.157Z,0.3077768087,8.61266613,-0.01525424421,-1.102015257,-0.1844237745,-0.1129179448
14:38:19.200Z,0.6789634228,8.405686378,-0.2817548811,-1.10228157,-0.1371526867,-0.1027979404
14:38:19.228Z,1.02562356,7.76560688,0.3987040818,-1.129578948,-0.130095318,-0.09587372839
14:38:19.257Z,0.9918249846,7.261917591,0.8105686903,-1.090031028,-0.1067926809,-0.1418132186
14:38:19.277Z,0.7498508096,6.920042992,1.115354419,-1.015595675,-0.0836231932,-0.1872200817
14:38:19.305Z,0.3541377485,6.711867332,1.607677698,-0.9446225166,-0.05286370963,-0.1720400751
14:38:19.328Z,0.4938187599,6.90419054,1.506580949,-0.8546077609,-0.04753739014,-0.132359013
14:38:19.348Z,0.5371887088,7.054938316,1.487139225,-0.7820366621,-0.01518000662,-0.1015995219
14:38:19.355Z,0.4244269133,7.214958668,2.098206282,-0.7576687932,0.01318263728,-0.09361004084
14:38:19.376Z,0.409172684,7.442276478,2.475374937,-0.7359640002,0.01930790395,-0.08948214352
14:38:19.396Z,0.6367899179,7.725826263,2.596810818,-0.6464818716,0.03741738573,-0.06844318658
14:38:19.417Z,0.304187566,7.840083599,2.596212626,-0.4328965247,0.07776424289,-0.08482161909
14:38:19.449Z,0.1184447184,8.552546501,2.779263496,-0.309592247,0.09587372839,-0.06245107949
14:38:19.470Z,0.1304088384,9.00179863,2.869592667,-0.2414153665,0.08615319431,-0.08149266988
14:38:19.496Z,-0.2261217386,9.033802986,2.807977438,-0.07869634777,0.05033370852,-0.07603318989
14:38:19.516Z,-0.2898306549,8.892625809,2.874078989,0.009587372653,0.06085318699,-0.07390266657
14:38:19.527Z,-0.3005983531,8.826524734,2.80708003,0.1103879437,0.06458161026,-0.06245107949
14:38:19.565Z,-0.2051845491,9.015856743,2.519043922,0.2563290596,0.02902843431,-0.08428898454
14:38:19.595Z,-0.3658027649,8.656932831,2.167000055,0.3905522823,0.04167843983,-0.09094688296
14:38:19.614Z,-0.4953143001,8.498109818,1.966002941,0.4338286221,0.07376950979,-0.08801741153
14:38:19.625Z,-0.4606183469,8.53370285,1.750648856,0.4711128473,0.1115863696,-0.07057371736
14:38:19.645Z,-0.1890329868,8.619844437,2.144268274,0.5360939503,0.03395527974,-0.07510108501
14:38:19.666Z,-0.4384847581,8.568099976,2.054238319,0.64861238,-0.02769685537,-0.08894951642
14:38:19.695Z,-0.8195417523,8.231609344,1.670788407,0.8158587813,-0.02982738242,-0.06431528926
14:38:19.715Z,-0.6669993401,8.272287369,1.738086581,0.9123983383,-0.008788425475,-0.07643266767
14:38:19.745Z,-0.54167521,8.273183823,1.132403374,1.019856811,-0.1002679393,-0.0984037295
14:38:19.764Z,-0.2593221664,8.268398285,0.917647481,1.05860579,-0.1633848101,-0.1284974217
14:38:19.793Z,-0.7351947427,8.001599312,0.8039883971,1.096289396,-0.1665806025,-0.1551290154
14:38:19.814Z,-0.5862415433,8.041977882,0.2365903407,1.220659018,-0.1592569202,-0.1210405827
14:38:19.845Z,-0.4827519655,8.254939079,-0.2919243574,1.187902093,-0.1905490309,-0.1118526831
14:38:19.882Z,-0.512961328,8.98415184,-0.3388835192,1.202549458,-0.2339585274,-0.09720530361
14:38:19.893Z,-0.7058826685,8.981759071,-0.08644071966,1.221857429,-0.2423474789,-0.06964161247
14:38:19.914Z,-0.6535396576,8.76102066,-0.5694918036,1.215598941,-0.2729738057,-0.05233107507
14:38:19.933Z,-0.5937191248,8.404789925,-1.195214868,1.188168406,-0.2812296152,-0.06844318658
14:38:19.960Z,-0.4094717801,8.119445801,-1.450648785,1.15794158,-0.2447443157,-0.04673844203
14:38:19.981Z,0.02751746029,8.097311974,-1.047458172,1.134505749,-0.18069534,-0.01278316416
14:38:19.991Z,-0.2039881349,8.182556152,-1.293320656,1.144093156,-0.1533979625,-0.0375505425
14:38:20.032Z,-0.5533402562,8.997312546,-2.805285454,0.9038761854,-0.2475406379,-0.07523424178
14:38:20.060Z,-0.4163511395,9.676574707,-2.132902384,0.8182556629,-0.2769685388,-0.08229161799
14:38:20.081Z,-0.4474578202,10.08514881,-2.568994284,0.8309056163,-0.2849580348,-0.0589889735
14:38:20.090Z,-0.4193421602,10.36959648,-2.997608662,0.8024098277,-0.234224841,-0.01584579609
14:38:20.111Z,-0.2180459648,10.53829002,-3.193521023,0.6627271175,-0.1956090331,0.09254477918
14:38:20.133Z,-0.03469592705,10.51256752,-3.219841957,0.566853404,-0.1153147891,0.1454084814
14:38:20.141Z,0.3741776347,10.2723875,-3.273082256,0.4838960171,-0.1717737615,0.188152194
14:38:20.160Z,0.6939185858,9.996614456,-3.529114246,0.4139880836,-0.2183790505,0.1736379713
14:38:20.183Z,0.7573283911,9.871291161,-3.749552965,0.3372890949,-0.2061285079,0.1416800618
14:38:20.190Z,0.7914260626,9.932606697,-3.443271875,0.272174865,-0.1561942846,0.130095318
14:38:20.230Z,0.8997012973,10.3217392,-3.719941854,0.2443448454,-0.1455416381,0.0828242451
14:38:20.260Z,-0.005682953633,10.18953609,-4.479962349,-0.02303632535,-0.1034637317,0.04447475821
14:38:20.282Z,0.08255238086,10.23918724,-4.018446445,-0.1043958366,-0.04141212255,0.07270424068
14:38:20.303Z,0.5036891699,10.53619671,-3.664009571,-0.1267663687,-0.01624527015,0.06564687192
14:38:20.333Z,-0.3496512175,10.47667503,-3.667000771,-0.1930790395,-0.08149266988,0.06111950055
14:38:20.350Z,-0.6675975323,10.14885807,-3.132204771,-0.2163816839,-0.03874896467,0.07403582335
14:38:20.361Z,-0.784845829,9.899705887,-3.264707327,-0.2073269337,0.09640636295,0.1111868918
14:38:20.403Z,0.4474578202,10.03699398,-4.139284134,-0.3664506972,0.1838911325,0.1155811027
14:38:20.433Z,0.04277170449,10.79282665,-3.396611691,-0.5905555487,0.08029424399,0.01824264042
14:38:20.459Z,-0.9406784177,11.18255711,-3.547957659,-0.6611292362,0.1342232227,-0.007190529723
14:38:20.498Z,-0.3032902777,11.33629608,-3.358027458,-0.7235803008,0.1924132407,0.03049317189
14:38:20.508Z,-0.04576273263,11.46341515,-2.747259617,-0.8077361584,0.1905490309,0.05179844424
14:38:20.529Z,-0.132801652,11.57498074,-2.682054996,-0.8115977645,0.1396826953,0.04833633825
14:38:20.548Z,-0.1100698411,11.47059345,-2.432902336,-0.8263782859,0.06950845569,0.08189214021
14:38:20.559Z,0.02602194622,11.19691467,-1.310070395,-0.7804387808,0.1210405827,0.1070589945
14:38:20.579Z,-0.5880361795,11.22981548,-1.233500123,-0.6169208288,0.1727058738,0.1360874325
14:38:20.610Z,-0.6146563292,11.27976608,-1.704886079,-0.4464786351,0.2753706574,0.3769701719
14:38:20.629Z,-0.03678964823,11.11735344,-2.195115566,-0.5731118321,0.2009353489,0.4057323039
14:38:20.660Z,1.287338614,10.16201878,-1.952244163,-0.9864341021,0.1644500792,0.2669816911
14:38:20.699Z,0.3343969584,9.678967476,-1.015154958,-1.163134694,0.1769669205,0.1081242561
14:38:20.720Z,-0.3493520916,9.731609344,-0.2545365095,-1.329582214,0.1925463974,0.02809632942
14:38:20.751Z,0.1594218016,9.333204269,0.3337987661,-1.211737394,0.2303632647,0.0762995109
14:38:20.778Z,0.1579262912,9.1863451,0.6499504447,-1.133573651,0.1966743022,0.09813741595
14:38:20.800Z,0.1235294715,8.990432739,0.9672985673,-1.055276752,0.2338253707,0.08894951642
14:38:20.830Z,0.7881359458,9.262018204,1.394716501,-0.9910946488,0.2343579978,0.04021370411
14:38:20.849Z,0.5413761139,9.660123825,1.4267205,-0.9512804151,0.2424806356,-0.003728422802
14:38:20.870Z,0.3346960545,9.693623543,1.451546073,-0.9317061901,0.2892190814,-0.01065263618
14:38:20.897Z,0.4827519655,9.128917694,2.013859272,-0.9266462326,0.3162501454,-0.01491369121
14:38:20.916Z,0.3729812205,9.049356461,1.82482636,-0.9021451473,0.3354249001,-0.03701791167
14:38:20.927Z,0.5395814776,9.299705505,1.834995866,-0.9033435583,0.3588607013,-0.05113265663
14:38:20.945Z,0.1184447184,9.301499367,2.709572554,-0.9319725037,0.363121748,-0.08349003643
14:38:20.970Z,-0.2222333997,9.192327499,3.418745279,-0.7567366362,0.3138532937,-0.06684529036
14:38:20.979Z,-0.3095714152,9.274281502,3.229712248,-0.6394245028,0.2603237927,-0.02077264152
14:38:21.020Z,0.128614217,9.263513565,3.037688255,-0.6021402478,0.1711079776,0.03874896467
14:38:21.047Z,0.6460621357,9.268299103,2.982653379,-0.6629934311,0.1359542757,-0.04753739014
14:38:21.075Z,-0.1438684613,9.192925453,3.646661758,-0.6740455627,0.1198421568,-0.08948214352
14:38:21.098Z,-0.3559323549,9.322437286,3.518047571,-0.6307692528,0.06804371625,-0.02130527236
14:38:21.137Z,0.0933200866,9.250951767,3.903591156,-0.5930855274,0.02769685537,0.08202529699
14:38:21.167Z,0.1794617027,8.738887787,4.123431683,-0.5543365479,0.004660528619,0.02516685426
14:38:21.196Z,0.6104688644,8.516354561,4.095016956,-0.555801332,0.03648528084,-0.01198421605
14:38:21.237Z,0.2850449979,8.37787056,4.738686085,-0.5323655009,0.01464737486,-0.0462058112
14:38:21.246Z,0.4582255483,8.335697174,4.822733879,-0.402802825,-0.03275685757,-0.02636527456
14:38:21.266Z,0.3406781256,8.181658745,5.124229908,-0.340085417,-0.02902843431,-0.04340949282
14:38:21.295Z,0.5395814776,8.079066277,5.035097122,-0.2439453751,0.05166528746,-0.05406212807
14:38:21.314Z,0.5114658475,8.154141426,5.013860703,-0.1804290265,0.01491369121,-0.04633896798
14:38:21.336Z,0.118743822,8.15832901,5.121238708,-0.02370211668,3.99E-04,-0.05086633936
14:38:21.366Z,0.2135594189,8.552546501,5.024927616,0.1336905807,0.02836264484,-0.01384842768
14:38:21.395Z,0.1465603858,8.90130043,4.745864391,0.1849564016,0.0326237008,-0.04833633825
14:38:21.415Z,0.02721835673,8.848359108,4.748556614,0.203731671,0.02157158963,-0.04820318148
14:38:21.435Z,0.02931207791,8.808876991,4.59691143,0.2338253707,0.02303632535,-0.0462058112
14:38:21.445Z,-0.1573280841,8.704490662,4.220340729,0.2403501123,0.009054740891,-0.04207791388
14:38:21.465Z,-0.0197407864,8.604290962,4.534996986,0.2270343155,0.002530001104,-0.03209106624
14:38:21.496Z,-0.06969095767,8.176573753,4.716253281,0.3737743795,-0.005725792143,-0.03968106955
14:38:21.532Z,0.04965107143,8.29920578,4.673780918,0.429833889,-0.02316948399,-0.02330264263
14:38:21.542Z,-0.1465603858,8.370093346,4.766801834,0.5459476113,-0.03275685757,-0.03182475269
14:38:21.579Z,-0.03320041299,8.534300804,4.357030869,0.6319676638,-0.03861580789,-0.03395527974
14:38:21.601Z,-0.2162513435,8.267800331,4.264308929,0.7080008388,-0.04554001987,-0.05685844645
14:38:21.611Z,-0.2243271172,8.167600632,4.140181541,0.8241145611,-0.05952160433,-0.08189214021
14:38:21.632Z,-0.2868396044,8.181359291,4.101597309,0.8880304098,-0.04727107286,-0.08069372177
14:38:21.660Z,-0.2246262282,8.254041672,3.710370541,0.9743167758,-0.04287686199,-0.06311687082
14:38:21.682Z,-0.04516452923,8.278268814,3.549453259,1.141163707,-0.04913528636,0.009054740891
14:38:21.703Z,-0.3406781256,7.956135273,3.583251953,1.229979992,-0.07416898012,0.02849580161
14:38:21.733Z,-1.515254974,6.895516872,3.447459221,1.575258613,-0.09693899006,0.2977411747
14:38:21.754Z,1.694417477,9.061020851,3.048755169,1.903759241,-0.3399522603,0.452337563
14:38:21.764Z,1.542772412,8.817850113,2.017149448,2.006956816,-0.2548643351,0.2074600905
14:38:21.781Z,0.8228318691,9.614062309,0.2273181528,1.862879753,-0.2326269448,0.0632500276
14:38:21.800Z,-0.342173636,9.686145782,-0.1830509305,1.565138578,-0.1627190262,-0.003728422802
14:38:21.832Z,0.4160520434,11.45713425,0.6669993401,1.276052713,-0.009720530361,0.08202529699
14:38:21.851Z,-0.02991028316,11.4074831,0.466301322,1.269128442,-0.08721846342,0.0479368642
14:38:21.862Z,0.1938186288,10.50419235,0.01046859939,1.23131156,-0.1090563685,0.05193160102
14:38:21.883Z,0.5545366406,10.20389271,-0.1785643846,1.1191926,0.03275685757,-0.06458161026
14:38:21.900Z,0.6442674994,9.960124016,0.5620142221,0.9538104534,0.1350221634,-0.06644582003
14:38:21.929Z,1.019342422,9.651150703,0.3996013701,0.9407609701,0.2732401192,-0.04873581231
14:38:21.947Z,0.2066800594,10.73420238,-1.180858016,1.253682137,0.008122635074,-0.08096003532
14:38:21.978Z,0.1791625917,10.93789101,-2.382055044,1.156343699,0.1334242672,-0.07097318769
14:38:21.998Z,0.2177468538,11.37159061,-2.861217737,1.019989967,0.2069274634,-0.04234423116
14:38:22.020Z,0.8823533654,11.67458153,-3.607778311,0.9130641222,0.1531316489,-0.04234423116
14:38:22.030Z,1.49431777,12.55783272,-3.85932374,0.7527419329,0.1165132076,-0.2510027587
14:38:22.050Z,-0.5120640397,12.40409374,-4.512564182,0.6454166174,0.1226384789,-0.3347590864
14:38:22.077Z,-0.4932205677,12.35055447,-4.377070904,0.5056007504,0.1050616279,-0.1958753467
14:38:22.097Z,-0.7854440212,11.80708408,-3.184846878,0.4093275666,0.1343563795,-0.05938844755
14:38:22.120Z,-2.953640461,11.14845943,-3.778566122,0.6708498001,0.3729754388,0.4211786091
14:38:22.130Z,1.106381416,14.06441307,-5.935695648,0.5877591968,0.252068013,0.6352965832
14:38:22.150Z,3.986442566,13.81944847,-5.826822281,0.3452785909,0.03049317189,0.2786996067
14:38:22.169Z,1.977069736,11.36620712,-4.644468784,0.2564622164,-0.05765739456,0.02263685316
14:38:22.199Z,0.7369893789,11.75204945,-5.088636398,0.02996053919,-0.06364950538,-0.153664276
14:38:22.226Z,0.5371887088,10.84128094,-4.607379913,-0.09733846784,-0.06804371625,-0.1065263674
14:38:22.249Z,1.409671664,10.50658512,-5.152046204,-0.1616537571,-0.03049317189,-0.01531316526
14:38:22.267Z,1.661217093,10.4596262,-5.394319534,-0.2767022252,0.003595264861,-0.003462106921
14:38:22.276Z,0.9472586513,10.46560764,-4.781756878,-0.619184494,-0.0836231932,-0.09334372729
14:38:22.298Z,0.2838485837,10.69472122,-3.8228333,-0.6933534741,-0.08402267098,-0.07017423958
14:38:22.317Z,-0.1004985496,10.92054367,-3.677469254,-0.7285071611,-0.04554001987,-0.006791055668
14:38:22.345Z,0.2718844712,10.69860935,-4.070789337,-0.8190546036,-0.04820318148,0.03795001656
14:38:22.366Z,0.3116651475,10.28913784,-3.546163082,-1.102814198,0.05299686641,-0.06484792382
14:38:22.397Z,0.171385929,9.286245346,-2.726920605,-1.200552106,0.01265000552,-0.04727107286
14:38:22.424Z,-0.1453639716,8.228319168,-2.140379906,-1.19788897,-0.04261054471,-0.0264984332
14:38:22.445Z,-0.1277169138,8.367700577,-1.936989903,-1.198022127,-0.01384842768,-0.00319579104
14:38:22.467Z,0.2371885478,8.72841835,-1.606481314,-1.27658534,0.0460726507,-0.00319579104
14:38:22.496Z,0.1366899908,8.701200485,-0.4244269133,-1.269261599,0.05685844645,-0.08255793154
14:38:22.518Z,-0.4387838542,8.434998512,-0.2763710022,-1.192030072,0.06311687082,-0.1395495385
14:38:22.545Z,0.03080759197,7.80897665,-0.1319043487,-1.138900042,0.07922898233,-0.06018739566
14:38:22.566Z,0.3912265003,7.718946934,-0.06490531564,-1.105876803,0.07590003312,-0.04886896908
14:38:22.592Z,-0.1202393398,7.942675591,-0.1262213886,-1.131443143,0.1360874325,-0.08295740932
14:38:22.630Z,0.423828721,7.925626755,0.9191430211,-1.22305584,0.100667417,-0.08508793265
14:38:22.641Z,0.1417747438,7.596015453,0.9233304262,-1.253016353,0.0683100298,-0.1186437383
14:38:22.662Z,-0.233001098,7.357032299,1.007677436,-1.213867903,0.1046621501,-0.1324921697
14:38:22.682Z,-0.3496512175,7.254140854,1.131505966,-1.174186826,0.1491369158,-0.09480846673
14:38:22.712Z,-0.05294119939,6.951448917,1.966002941,-1.038765192,0.1649827063,-0.02703106403
14:38:22.737Z,0.2446661144,6.870691299,1.970788598,-0.9913609624,0.1189100519,-0.06311687082
14:38:22.765Z,-0.1737787426,6.836892605,2.502593279,-0.9006804228,0.09201214463,-0.1511342824
14:38:22.785Z,-0.5350949764,6.985546589,2.927618504,-0.7946866751,0.09187898785,-0.1364869028
14:38:22.814Z,-0.3000001311,7.632505894,3.657429457,-0.5094623566,0.03741738573,-0.07696529478
14:38:22.833Z,-0.137886405,7.9313097,3.724727631,-0.3707117438,0.0332894884,-0.07323687524
14:38:22.844Z,-0.3418745399,8.323134422,3.594617844,-0.2547311783,0.0479368642,-0.09560741484
14:38:22.865Z,-0.5533402562,8.658727646,3.719941854,-0.1619200706,0.04021370411,-0.1074584723
14:38:22.884Z,-0.9254241586,8.880661964,3.602095366,-0.08495477587,0.02130527236,-0.09773793817
14:38:22.904Z,-0.8350951076,8.891429901,3.892524242,-0.03289001435,-0.02876211889,-0.05845634267
14:38:22.913Z,-0.5946164131,8.819346428,4.333701134,0.08322372288,-0.0435426496,-0.0589889735
14:38:22.954Z,-0.3577269912,8.508877754,3.833002806,0.2913496196,-0.02676474862,-0.04833633825
14:38:22.982Z,-0.3355933726,8.461917877,3.043072224,0.4110586047,-0.07323687524,-0.06697845459
14:38:23.010Z,-0.4959124923,8.619246483,3.260220766,0.4713791609,-0.06418213248,-0.03795001656
14:38:23.030Z,-0.5087739229,8.719146729,2.921337366,0.573777616,-0.05819002539,-0.001464737463
14:38:23.050Z,-0.7444669604,8.690732002,2.860619545,0.6384924054,-0.07816372067,-2.66E-04
14:38:23.058Z,-0.6960122585,8.659924507,2.902792931,0.6792387366,-0.08415582776,0.005193160381
14:38:23.078Z,-0.7492526174,8.492426872,2.473281384,0.7566034794,-0.07337003201,0.01331579592
14:38:23.104Z,-0.4740779996,8.330910683,2.200499535,0.8743151426,-0.1086568907,0.03808317333
14:38:23.132Z,-0.3083750308,7.856534004,2.229512453,0.9361004233,-0.1328916401,0.02902843431
14:38:23.152Z,-0.1531406492,7.720143318,2.060818434,1.137834668,-0.135821119,0.02316948399
14:38:23.161Z,-0.2054836452,7.65703249,1.676770449,1.213202119,-0.1458079666,0.00732368743
14:38:23.180Z,-0.1277169138,7.501798153,1.420738459,1.251817942,-0.1436774284,-0.01478053257
14:38:23.208Z,-0.4127618968,7.184749126,0.4875376225,1.28896904,-0.1386174262,-0.04301001877
14:38:23.231Z,-0.1555334777,7.226324558,0.2467598319,1.360874295,-0.1653821766,-0.02063948289
14:38:23.260Z,-0.4319044948,7.569694519,0.03050848842,1.430649042,-0.1387505829,-0.03195790946
14:38:23.299Z,-0.1797607988,7.826025486,-1.110269666,1.435442805,-0.1672463864,-0.02197106183
14:38:23.318Z,-0.1013958603,7.723732471,-1.487139225,1.378317952,-0.2435459048,-0.039414756
14:38:23.332Z,-0.3110669553,7.850253105,-2.006082773,1.262204289,-0.2644517124,-0.0657800287
14:38:23.352Z,-0.5132604837,8.164909363,-1.592722535,1.222390056,-0.2017343044,-0.009720530361
14:38:23.370Z,-0.03170489892,8.571688652,-1.234397411,1.247956395,-0.1420795321,0.04673844203
14:38:23.379Z,0.2659024298,8.961718559,-1.523629785,1.258608937,-0.1384842694,0.02849580161
14:38:23.400Z,0.1127617657,9.239286423,-2.29501605,1.199886322,-0.2141179889,-0.004660528619
14:38:23.420Z,-0.1154536903,9.562616348,-2.675175667,1.114532113,-0.2214416862,-0.01105211023
14:38:23.448Z,-0.8051848412,9.894022942,-2.599502802,1.099751592,-0.01757685095,0.07350318879
14:38:23.471Z,-0.5380859971,9.916455269,-2.982653379,1.032506824,0.02623211779,0.1633848101
